prime,target,clarity,prime_correct,prime_predicted,target_correct,target_predicted,target_prob,max_target_activation,max_winner_activation,n400_mean,n400_peak,n400_final,semantic_sim,semantic_condition,true_similarity
mimic,mileage,noisy,True,mimic,False,breakfast,0.0012058832217007875,0.00047516694758087397,0.018257686868309975,0.0190318341339007,0.024560779333114624,0.024560779333114624,0.5982504487037659,dissimilar,0.007176920771598816
miner,million,clear,False,minor,True,million,0.0012500996235758066,0.03700586035847664,0.03700586035847664,0.025734551762230693,0.043075308203697205,0.043075308203697205,0.5506502389907837,dissimilar,0.04738177731633186
miner,million,noisy,False,minor,False,crisis,0.0012256167829036713,0.01628175377845764,0.017666684463620186,0.02074924452789128,0.027046609669923782,0.027046609669923782,0.5043885111808777,dissimilar,0.04738177731633186
minor,mimic,clear,True,minor,True,mimic,0.0012642170768231153,0.04819363355636597,0.04819363355636597,0.023363331655040384,0.04048383608460426,0.04048383608460426,0.6068485379219055,dissimilar,0.0800444632768631
minor,mimic,noisy,True,minor,False,lighter,0.001207190565764904,0.0019090266432613134,0.027591250836849213,0.0191468664072454,0.025495491921901703,0.025495491921901703,0.5953128933906555,dissimilar,0.0800444632768631
minute,miner,clear,True,minute,False,minor,0.0012361318804323673,0.025764811784029007,0.02897702530026436,0.02470362983457744,0.03915955126285553,0.03915955126285553,0.6496946215629578,dissimilar,0.08008332550525665
minute,miner,noisy,True,minute,False,childhood,0.0012058696011081338,0.000925148488022387,0.023195434361696243,0.022136946958489716,0.02910793386399746,0.02910793386399746,0.5903937816619873,dissimilar,0.08008332550525665
mirror,minor,clear,True,mirror,True,minor,0.0012523384066298604,0.03878040239214897,0.03878040239214897,0.01811869174335152,0.03818933665752411,0.03818933665752411,0.7475194931030273,dissimilar,0.09755241870880127
mirror,minor,noisy,True,mirror,False,cellar,0.0012059109285473824,0.0003261746314819902,0.016323063522577286,0.019102596368640663,0.02361464872956276,0.02361464872956276,0.5732495188713074,dissimilar,0.09755241870880127
missile,minute,clear,False,moisture,True,minute,0.0013488715048879385,0.11295372247695923,0.11295372247695923,0.03645128350611776,0.07129546254873276,0.07129546254873276,0.4941399395465851,dissimilar,0.03058725968003273
missile,minute,noisy,False,moisture,True,minute,0.0012385172303766012,0.026690620929002762,0.026690620929002762,0.020050582411699,0.025828491896390915,0.025828491896390915,0.5293494462966919,dissimilar,0.03058725968003273
mistake,mirror,clear,True,mistake,True,mirror,0.0012415761593729258,0.030146216973662376,0.030146216973662376,0.025564266650006176,0.040474534034729004,0.040474534034729004,0.5599462985992432,dissimilar,0.08441069722175598
mistake,mirror,noisy,True,mistake,False,effort,0.001205926644615829,0.0006387843168340623,0.017511308193206787,0.02225906542688608,0.027763769030570984,0.027763769030570984,0.5573544502258301,dissimilar,0.08441069722175598
mister,missile,clear,True,mister,False,moisture,0.0012341099791228771,0.02411581575870514,0.025151655077934265,0.015029974189586938,0.02768268994987011,0.02768268994987011,0.7908854484558105,dissimilar,0.09511028230190277
mister,missile,noisy,True,mister,False,device,0.0012059523724019527,0.000228726290515624,0.011994745582342148,0.018851107897236943,0.0228031687438488,0.0228031687438488,0.5966640710830688,dissimilar,0.09511028230190277
mistress,mistake,clear,True,mistress,True,mistake,0.0013139424845576286,0.08675061166286469,0.08675061166286469,0.02476438839547336,0.048384446650743484,0.048384446650743484,0.7060248255729675,dissimilar,0.09302759170532227
mistress,mistake,noisy,True,mistress,False,device,0.0012112606782466173,0.004512606654316187,0.022275563329458237,0.02156639054045081,0.027721192687749863,0.027721192687749863,0.6502430438995361,dissimilar,0.09302759170532227
misuse,mister,clear,True,misuse,True,mister,0.001266132341697812,0.049739934504032135,0.049739934504032135,0.023106457035057246,0.04376285523176193,0.04376285523176193,0.6422119140625,dissimilar,0.10073533654212952
misuse,mister,noisy,True,misuse,False,kernel,0.0012058463180437684,0.0016807797364890575,0.01761232689023018,0.022131420019082724,0.0272541381418705,0.0272541381418705,0.5316758155822754,dissimilar,0.10073533654212952
mixer,mistress,clear,True,mixer,True,mistress,0.001352930092252791,0.11600226908922195,0.11600226908922195,0.03434449421893805,0.0656878799200058,0.0656878799200058,0.4655669033527374,dissimilar,0.0005684047937393188
mixer,mistress,noisy,True,mixer,False,treatment,0.0012058308348059654,0.0016926353564485908,0.02567421644926071,0.019642124412581324,0.02622327022254467,0.02622327022254467,0.5159817934036255,dissimilar,0.0005684047937393188
mixture,misuse,clear,True,mixture,True,misuse,0.001247571548447013,0.03498299792408943,0.03498299792408943,0.021875366616994144,0.04087362438440323,0.04087362438440323,0.6151885986328125,dissimilar,0.05592484772205353
mixture,misuse,noisy,True,mixture,False,trombone,0.0012058814754709601,0.0003385340387467295,0.014128348790109158,0.020313682273961603,0.026173967868089676,0.026173967868089676,0.5131614804267883,dissimilar,0.05592484772205353
modern,mixer,clear,False,chimney,True,mixer,0.0012290118029341102,0.019986288622021675,0.019986288622021675,0.017631356418132783,0.030983587726950645,0.030983587726950645,0.6639076471328735,dissimilar,0.07782657444477081
modern,mixer,noisy,False,chimney,False,platter,0.0012060075532644987,0.00012262800009921193,0.012293431907892227,0.020607987178489565,0.025166960433125496,0.025166960433125496,0.5731493830680847,dissimilar,0.07782657444477081
moisture,mixture,clear,True,moisture,True,mixture,0.0012632046127691865,0.04742045700550079,0.04742045700550079,0.02137502238433808,0.03648317605257034,0.03648317605257034,0.6874029040336609,dissimilar,0.14149484038352966
moisture,mixture,noisy,True,moisture,False,blessing,0.0012058631982654333,0.0005380628863349557,0.019609324634075165,0.020404848229140043,0.026507586240768433,0.026507586240768433,0.5519978404045105,dissimilar,0.14149484038352966
moment,modern,clear,True,moment,True,modern,0.0012513615656644106,0.03802148625254631,0.03802148625254631,0.025774915675632656,0.042744167149066925,0.042744167149066925,0.6073852181434631,dissimilar,0.07751443237066269
moment,modern,noisy,True,moment,False,issue,0.0012079637963324785,0.002560219494625926,0.02680068463087082,0.02103356140572578,0.027073819190263748,0.027073819190263748,0.613193690776825,dissimilar,0.07751443237066269
money,moisture,clear,True,money,True,moisture,0.0013108543353155255,0.08440319448709488,0.08440319448709488,0.027037976482883096,0.0554211363196373,0.0554211363196373,0.5604186654090881,dissimilar,0.15058864653110504
money,moisture,noisy,True,money,False,scissors,0.0012057744897902012,0.0003998649481218308,0.018003147095441818,0.019102333190850914,0.02535662055015564,0.02535662055015564,0.5898653864860535,dissimilar,0.15058864653110504
monkey,moment,clear,True,monkey,True,moment,0.0013667542953044176,0.1261385679244995,0.1261385679244995,0.033117915652692315,0.06617146730422974,0.06617146730422974,0.5533078908920288,dissimilar,0.12991726398468018
monkey,moment,noisy,True,monkey,False,command,0.001220662030391395,0.012213733978569508,0.016164524480700493,0.018887695498764515,0.024902138859033585,0.024902138859033585,0.5670746564865112,dissimilar,0.12991726398468018
moonlight,money,clear,True,moonlight,True,money,0.0012775774812325835,0.05873304605484009,0.05873304605484009,0.027274785017594696,0.04735991731286049,0.04735991731286049,0.5833237171173096,dissimilar,0.07186607271432877
moonlight,money,noisy,True,moonlight,False,control,0.0012128471862524748,0.005784825421869755,0.0187492948025465,0.02162784321885556,0.026690255850553513,0.026690255850553513,0.6220612525939941,dissimilar,0.07186607271432877
moral,monkey,clear,True,moral,True,monkey,0.0012931154342368245,0.07081297785043716,0.07081297785043716,0.022636597360484303,0.045789413154125214,0.045789413154125214,0.6415796279907227,dissimilar,0.07274117320775986
moral,monkey,noisy,True,moral,False,kitten,0.0012058329302817583,0.00045326753752306104,0.017769338563084602,0.01857193525414914,0.023303866386413574,0.023303866386413574,0.6320009231567383,dissimilar,0.07274117320775986
morning,moonlight,clear,True,morning,True,moonlight,0.001273352070711553,0.05541661009192467,0.05541661009192467,0.027489988670684397,0.04754045605659485,0.04754045605659485,0.6412950754165649,dissimilar,0.21216213703155518
morning,moonlight,noisy,True,morning,False,breakfast,0.0012063848553225398,0.0017266973154619336,0.012574935331940651,0.02183184543531388,0.026352744549512863,0.026352744549512863,0.6980600357055664,dissimilar,0.21216213703155518
mortal,moral,clear,True,mortal,True,moral,0.0012678980128839612,0.051138706505298615,0.051138706505298615,0.0227330539887771,0.04229075089097023,0.04229075089097023,0.6915764808654785,dissimilar,0.2873832583427429
mortal,moral,noisy,True,mortal,False,breakfast,0.0012059351429343224,0.00035444932291284204,0.017818108201026917,0.02241524484194815,0.0281621553003788,0.0281621553003788,0.6140710711479187,dissimilar,0.2873832583427429
mortgage,morning,clear,True,mortgage,True,morning,0.0013464333023875952,0.11119494587182999,0.11119494587182999,0.027888083750382067,0.05952594056725502,0.05952594056725502,0.7114540338516235,dissimilar,0.041906602680683136
mortgage,morning,noisy,True,mortgage,False,disgrace,0.001205835142172873,0.00022747756156604737,0.018344035372138023,0.02357448540907353,0.030475223436951637,0.030475223436951637,0.5789480805397034,dissimilar,0.041906602680683136
mother,mortal,clear,True,mother,True,mortal,0.001298542250879109,0.07498707622289658,0.07498707622289658,0.03238136753533036,0.05772809311747551,0.05772809311747551,0.5213245153427124,dissimilar,0.21862727403640747
mother,mortal,noisy,True,mother,False,chimney,0.0012097748694941401,0.0034268705639988184,0.0221549104899168,0.022912935706786812,0.029507994651794434,0.029507994651794434,0.5113585591316223,dissimilar,0.21862727403640747
motion,mortgage,clear,True,motion,True,mortgage,0.0013233539648354053,0.0938962772488594,0.0938962772488594,0.03697171034663916,0.0707208439707756,0.0707208439707756,0.502349317073822,dissimilar,0.07086466252803802
motion,mortgage,noisy,True,motion,False,disgrace,0.0012258633505553007,0.01653640903532505,0.028955740854144096,0.02130793539248407,0.029730267822742462,0.029730267822742462,0.518406867980957,dissimilar,0.07086466252803802
motive,mother,clear,False,metal,True,mother,0.001295468769967556,0.07261302322149277,0.07261302322149277,0.028496872982010247,0.05676906183362007,0.05676906183362007,0.5763944387435913,dissimilar,0.21413421630859375
motive,mother,noisy,False,metal,False,station,0.0012057223357260227,0.0003299984964542091,0.01802222616970539,0.018684790606610477,0.026419229805469513,0.026419229805469513,0.584039032459259,dissimilar,0.21413421630859375
motor,motion,clear,True,motor,True,motion,0.001253993366844952,0.04008551314473152,0.04008551314473152,0.025064461960457265,0.04517786577343941,0.04517786577343941,0.5802873373031616,dissimilar,0.11736021935939789
motor,motion,noisy,True,motor,False,surprise,0.001205897657200694,0.0014984103618189692,0.01385995652526617,0.02072482707630843,0.026991913095116615,0.026991913095116615,0.5313049554824829,dissimilar,0.11736021935939789
mountain,motive,clear,True,mountain,False,metal,0.0012296431232243776,0.02049843780696392,0.021469617262482643,0.023642081851139665,0.039056263864040375,0.039056263864040375,0.5444387197494507,dissimilar,0.009746549651026726
mountain,motive,noisy,True,mountain,False,friendship,0.001205980428494513,0.0001789132656995207,0.020695332437753677,0.02173067292012274,0.026853639632463455,0.026853639632463455,0.5729735493659973,dissimilar,0.009746549651026726
mouthpiece,motor,clear,True,mouthpiece,True,motor,0.0012599510373547673,0.04482950270175934,0.04482950270175934,0.02597303329501301,0.04415573179721832,0.04415573179721832,0.5952786803245544,dissimilar,0.1140543669462204
mouthpiece,motor,noisy,True,mouthpiece,False,regret,0.0012059079017490149,0.0006546687218360603,0.01145582739263773,0.021032855523750185,0.025076448917388916,0.025076448917388916,0.6325262188911438,dissimilar,0.1140543669462204
movie,mountain,clear,True,movie,True,mountain,0.0012980591272935271,0.07462899386882782,0.07462899386882782,0.028881040065549313,0.0556357204914093,0.0556357204914093,0.5081528425216675,dissimilar,0.08387046307325363
movie,mountain,noisy,True,movie,False,bandage,0.0012154175201430917,0.007826000452041626,0.010995685122907162,0.020304069496691227,0.025172051042318344,0.025172051042318344,0.5256965756416321,dissimilar,0.08387046307325363
murder,mouthpiece,clear,True,murder,True,mouthpiece,0.0012606962118297815,0.045435961335897446,0.045435961335897446,0.02630917811021209,0.044618844985961914,0.044618844985961914,0.5406917929649353,dissimilar,0.0011576758697628975
murder,mouthpiece,noisy,True,murder,False,friendship,0.0012057928834110498,0.0006099927704781294,0.02973482385277748,0.021280639396980404,0.02929607592523098,0.02929607592523098,0.5355034470558167,dissimilar,0.0011576758697628975
muscle,movie,clear,True,muscle,True,movie,0.0012355325743556023,0.02526271715760231,0.02526271715760231,0.01934005196392536,0.033966973423957825,0.033966973423957825,0.6633813977241516,dissimilar,0.036002933979034424
muscle,movie,noisy,True,muscle,False,fire,0.0012057682033628225,0.0004761842137668282,0.018358027562499046,0.01943539118487388,0.026611492037773132,0.026611492037773132,0.5216899514198303,dissimilar,0.036002933979034424
music,murder,clear,True,music,True,murder,0.0012513789115473628,0.0380062609910965,0.0380062609910965,0.026093455689959227,0.042850151658058167,0.042850151658058167,0.5208821296691895,dissimilar,0.09042824059724808
music,murder,noisy,True,music,False,nonsense,0.00120576994959265,0.0005109598860144615,0.021597743034362793,0.02104678953718394,0.027761902660131454,0.027761902660131454,0.5384960770606995,dissimilar,0.09042824059724808
mustard,muscle,clear,True,mustard,True,muscle,0.0012362791458144784,0.025867460295557976,0.025867460295557976,0.020399791044183074,0.03395025432109833,0.03395025432109833,0.6273248195648193,dissimilar,0.11354062706232071
mustard,muscle,noisy,True,mustard,False,finance,0.0012057959102094173,0.00032742865732870996,0.015178265981376171,0.01957229623012245,0.025477096438407898,0.025477096438407898,0.6296635866165161,dissimilar,0.11354062706232071
mystic,music,clear,True,mystic,True,music,0.0012521184980869293,0.03859834000468254,0.03859834000468254,0.014462817163206637,0.028284922242164612,0.028284922242164612,0.8365420699119568,dissimilar,0.2267661690711975
mystic,music,noisy,True,mystic,False,evening,0.001208322704769671,0.0026297932490706444,0.0160114374011755,0.019281127181835472,0.026143107563257217,0.026143107563257217,0.5911590456962585,dissimilar,0.2267661690711975
napkin,mustard,clear,True,napkin,True,mustard,0.0012917480198666453,0.06975916773080826,0.06975916773080826,0.02299497208930552,0.046956583857536316,0.046956583857536316,0.6565808057785034,dissimilar,0.1481858193874359
napkin,mustard,noisy,True,napkin,False,butter,0.0012114995624870062,0.004651342984288931,0.011727859266102314,0.018933348584920167,0.023746900260448456,0.023746900260448456,0.6126003861427307,dissimilar,0.1481858193874359
narrow,mystic,clear,True,narrow,True,mystic,0.0012604035437107086,0.045184459537267685,0.045184459537267685,0.026000666331499816,0.04532744735479355,0.04532744735479355,0.5554420351982117,dissimilar,0.0371338427066803
narrow,mystic,noisy,True,narrow,False,breakfast,0.0012058464344590902,0.0008904939168132842,0.01920425146818161,0.020195144816301764,0.025484077632427216,0.025484077632427216,0.5792926549911499,dissimilar,0.0371338427066803
nation,napkin,clear,True,nation,True,napkin,0.0013211892219260335,0.09224928170442581,0.09224928170442581,0.027478045898489654,0.05071702599525452,0.05071702599525452,0.5431559681892395,dissimilar,0.008479733020067215
nation,napkin,noisy,True,nation,False,conscience,0.0012058039428666234,0.0004814751446247101,0.022543253377079964,0.0192142648762092,0.02546900138258934,0.02546900138258934,0.5867619514465332,dissimilar,0.008479733020067215
native,narrow,clear,True,native,True,narrow,0.0012613636208698153,0.04594709724187851,0.04594709724187851,0.0249075490180403,0.043205782771110535,0.043205782771110535,0.5037108063697815,dissimilar,-0.03762199357151985
native,narrow,noisy,True,native,False,creature,0.0012058691354468465,0.0020135759841650724,0.015785273164510727,0.018310722935013474,0.02430521324276924,0.02430521324276924,0.5225804448127747,dissimilar,-0.03762199357151985
nature,nation,clear,True,nature,True,nation,0.0012481912272050977,0.03545772284269333,0.03545772284269333,0.0237639600019902,0.04006284475326538,0.04006284475326538,0.5556572675704956,dissimilar,0.08135741949081421
nature,nation,noisy,True,nature,False,issue,0.0012058148859068751,0.0002875637146644294,0.02005121298134327,0.019977433753199877,0.025372834876179695,0.025372834876179695,0.6082980036735535,dissimilar,0.08135741949081421
navel,native,clear,False,maple,True,native,0.0012503103353083134,0.03714916855096817,0.03714916855096817,0.01519801951572299,0.029441846534609795,0.029441846534609795,0.7081486582756042,dissimilar,0.0362774096429348
navel,native,noisy,False,maple,False,hatchet,0.0012058275751769543,0.00040106289088726044,0.01580781862139702,0.016069215735420583,0.02069162204861641,0.02069162204861641,0.6413707733154297,dissimilar,0.0362774096429348
navy,nature,clear,True,navy,True,nature,0.0012366505106911063,0.026172786951065063,0.026172786951065063,0.018646557147614658,0.035706616938114166,0.035706616938114166,0.7433475255966187,dissimilar,0.0030643772333860397
navy,nature,noisy,True,navy,False,owner,0.001205866108648479,0.001888671307824552,0.014094164595007896,0.01889309434313327,0.025132551789283752,0.025132551789283752,0.5727772116661072,dissimilar,0.0030643772333860397
necklace,navy,clear,True,necklace,True,navy,0.0012452321825549006,0.033061377704143524,0.033061377704143524,0.0264575131572783,0.040700625628232956,0.040700625628232956,0.48870620131492615,dissimilar,0.21132516860961914
necklace,navy,noisy,True,necklace,False,pencil,0.001205893699079752,0.00033187627559527755,0.01242558378726244,0.020891003493219613,0.02653290331363678,0.02653290331363678,0.5738343000411987,dissimilar,0.21132516860961914
needle,necklace,clear,False,noodle,True,necklace,0.0013527326518669724,0.11582022905349731,0.11582022905349731,0.031196021986193954,0.06025300174951553,0.06025300174951553,0.45406976342201233,dissimilar,0.24443641304969788
needle,necklace,noisy,False,noodle,False,boredom,0.0012250085128471255,0.01573379710316658,0.02137403003871441,0.018592263616621495,0.023943377658724785,0.023943377658724785,0.5348129868507385,dissimilar,0.24443641304969788
neglect,navel,clear,True,neglect,True,navel,0.001227396191097796,0.018652107566595078,0.018652107566595078,0.024727162421680986,0.03738042712211609,0.03738042712211609,0.5507715344429016,dissimilar,0.06775256246328354
neglect,navel,noisy,True,neglect,False,issue,0.001205776585265994,0.0003298474184703082,0.017805658280849457,0.02407516261190176,0.030279729515314102,0.030279729515314102,0.5527817010879517,dissimilar,0.06775256246328354
nephew,needle,clear,True,nephew,False,noodle,0.0012350489851087332,0.024873265996575356,0.02644743211567402,0.016960612554103135,0.03112606704235077,0.03112606704235077,0.6848345398902893,dissimilar,-0.03742159903049469
nephew,needle,noisy,True,nephew,False,leather,0.001205785316415131,0.00038321668398566544,0.02303297445178032,0.01899006479047239,0.025518441572785378,0.025518441572785378,0.5793752670288086,dissimilar,-0.03742159903049469
neutral,neglect,clear,True,neutral,True,neglect,0.0013117215130478144,0.0850873589515686,0.0850873589515686,0.029164239914156495,0.052034877240657806,0.052034877240657806,0.5859768986701965,dissimilar,-0.04065343365073204
neutral,neglect,noisy,True,neutral,False,mistress,0.0012099584564566612,0.0037443123292177916,0.0185146052390337,0.020309383983723818,0.026608873158693314,0.026608873158693314,0.5850287675857544,dissimilar,-0.04065343365073204
nickel,nephew,clear,True,nickel,True,nephew,0.001262592151761055,0.046943508088588715,0.046943508088588715,0.022740974808111786,0.04399867355823517,0.04399867355823517,0.5903958678245544,dissimilar,0.010688841342926025
nickel,nephew,noisy,True,nickel,False,household,0.0012058296706527472,0.0002651713730301708,0.019030101597309113,0.016914573565125466,0.021860534325242043,0.021860534325242043,0.5989042520523071,dissimilar,0.010688841342926025
nightfall,neutral,clear,True,nightfall,True,neutral,0.0012661427026614547,0.04976379871368408,0.04976379871368408,0.021725971290841698,0.04382926970720291,0.04382926970720291,0.6866927742958069,dissimilar,-0.0019733309745788574
nightfall,neutral,noisy,True,nightfall,False,treatment,0.0012058981228619814,0.0004461892822291702,0.022536499425768852,0.01946667203679681,0.02536945790052414,0.02536945790052414,0.5645949840545654,dissimilar,-0.0019733309745788574
nightgown,nickel,clear,True,nightgown,True,nickel,0.0012399497209116817,0.0288236103951931,0.0288236103951931,0.022499976283870637,0.03611712157726288,0.03611712157726288,0.6083928346633911,dissimilar,0.0002525895833969116
nightgown,nickel,noisy,True,nightgown,False,necklace,0.0012063460890203714,0.0017251981189474463,0.01319687720388174,0.020590037415735424,0.025529984384775162,0.025529984384775162,0.6112332344055176,dissimilar,0.0002525895833969116
nonsense,nightfall,clear,True,nonsense,True,nightfall,0.0012667825212702155,0.05023597180843353,0.05023597180843353,0.02563223784323782,0.0440896712243557,0.0440896712243557,0.5849977731704712,dissimilar,0.00105360709130764
nonsense,nightfall,noisy,True,nonsense,False,breakfast,0.0012143909698352218,0.007022450212389231,0.022202661260962486,0.022118189949542285,0.02802426740527153,0.02802426740527153,0.6250855922698975,dissimilar,0.00105360709130764
noodle,nightgown,clear,True,noodle,True,nightgown,0.0013471769634634256,0.11171438544988632,0.11171438544988632,0.03208237127587199,0.06253792345523834,0.06253792345523834,0.4675576984882355,dissimilar,0.15392634272575378
noodle,nightgown,noisy,True,noodle,False,moment,0.001205895096063614,0.0016721050487831235,0.020357346162199974,0.020029377174563705,0.026727667078375816,0.026727667078375816,0.4614597260951996,dissimilar,0.15392634272575378
notice,nonsense,clear,True,notice,True,nonsense,0.0013296939432621002,0.09869758784770966,0.09869758784770966,0.032091164137236776,0.05643526837229729,0.05643526837229729,0.5344823598861694,dissimilar,0.04904424771666527
notice,nonsense,noisy,True,notice,False,disgrace,0.001225339830853045,0.016072597354650497,0.02180495113134384,0.0199361628908664,0.027284394949674606,0.027284394949674606,0.4656645357608795,dissimilar,0.04904424771666527
novel,noodle,clear,True,novel,True,noodle,0.0012630184646695852,0.047243572771549225,0.047243572771549225,0.02093732667900622,0.03917866200208664,0.03917866200208664,0.6075338125228882,dissimilar,0.06595678627490997
novel,noodle,noisy,True,novel,False,sugar,0.001205812324769795,0.0003206155088264495,0.013975482434034348,0.01882488566916436,0.025169355794787407,0.025169355794787407,0.5056436657905579,dissimilar,0.06595678627490997
number,notice,clear,True,number,True,notice,0.0012333848280832171,0.023532859981060028,0.023532859981060028,0.014615703808143735,0.028537381440401077,0.028537381440401077,0.7343830466270447,dissimilar,0.1392028033733368
number,notice,noisy,True,number,False,exchange,0.0012058177962899208,0.000813915568869561,0.014172861352562904,0.016852449967525898,0.02170591428875923,0.02170591428875923,0.6089972257614136,dissimilar,0.1392028033733368
nursery,novel,clear,True,nursery,True,novel,0.0013336617266759276,0.10161900520324707,0.10161900520324707,0.023633342028595506,0.050877995789051056,0.050877995789051056,0.615448534488678,dissimilar,0.04804449528455734
nursery,novel,noisy,True,nursery,False,device,0.001210163813084364,0.003521022852510214,0.012892861850559711,0.017436048969626427,0.02154635265469551,0.02154635265469551,0.6256858110427856,dissimilar,0.04804449528455734
oatmeal,number,clear,True,oatmeal,True,number,0.0012759007513523102,0.05738311633467674,0.05738311633467674,0.01654050275031477,0.033649735152721405,0.033649735152721405,0.6910250186920166,dissimilar,0.013834723271429539
oatmeal,number,noisy,True,oatmeal,False,mattress,0.0012057971907779574,0.000348077155649662,0.028882239013910294,0.01892324451357126,0.025832075625658035,0.025832075625658035,0.5085384845733643,dissimilar,0.013834723271429539
object,nursery,clear,True,object,True,nursery,0.0012581957271322608,0.04345620051026344,0.04345620051026344,0.01886499030329287,0.034804362803697586,0.034804362803697586,0.6678773760795593,dissimilar,-0.01868792250752449
object,nursery,noisy,True,object,False,lawyer,0.0012057279236614704,0.0004649785114452243,0.014778582379221916,0.020369117078371347,0.026918821036815643,0.026918821036815643,0.528872013092041,dissimilar,-0.01868792250752449
ocean,oatmeal,clear,True,ocean,True,oatmeal,0.0012437113327905536,0.03185875713825226,0.03185875713825226,0.021060937558300793,0.036128103733062744,0.036128103733062744,0.5837036967277527,dissimilar,0.08217893540859222
ocean,oatmeal,noisy,True,ocean,False,moisture,0.0012144498759880662,0.0071410140953958035,0.014667246490716934,0.0194605074217543,0.02487320452928543,0.02487320452928543,0.5573405027389526,dissimilar,0.08217893540859222
odour,object,clear,True,odour,True,object,0.0012537427246570587,0.03989837318658829,0.03989837318658829,0.022436601475812494,0.03615273907780647,0.03615273907780647,0.5829465389251709,dissimilar,0.014620427042245865
odour,object,noisy,True,odour,False,issue,0.0012058197753503919,0.00047153953346423805,0.013609333895146847,0.018954891812056302,0.024152608588337898,0.024152608588337898,0.6044048070907593,dissimilar,0.014620427042245865
office,ocean,clear,True,office,True,ocean,0.0012315924977883697,0.02206345833837986,0.02206345833837986,0.01209910690644756,0.023861529305577278,0.023861529305577278,0.8313408493995667,dissimilar,0.04497893899679184
office,ocean,noisy,True,office,False,choir,0.0012058322317898273,0.0009956576395779848,0.017926620319485664,0.017146977884694933,0.022420499473810196,0.022420499473810196,0.6076084971427917,dissimilar,0.04497893899679184
onion,odour,clear,True,onion,True,odour,0.0012595776934176683,0.04450967162847519,0.04450967162847519,0.02442733832076192,0.044788431376218796,0.044788431376218796,0.5664065480232239,dissimilar,0.0541413351893425
onion,odour,noisy,True,onion,False,future,0.0012058760039508343,0.00029238095157779753,0.014193977229297161,0.019073435647413133,0.024222303181886673,0.024222303181886673,0.5278043150901794,dissimilar,0.0541413351893425
opening,office,clear,True,opening,True,office,0.0012295645428821445,0.02042798325419426,0.02042798325419426,0.02837304455600679,0.04275507479906082,0.04275507479906082,0.51226407289505,dissimilar,0.13418225944042206
opening,office,noisy,True,opening,False,village,0.001205839915201068,0.0001921902148751542,0.017758874222636223,0.023381373772397636,0.031692519783973694,0.031692519783973694,0.5665090680122375,dissimilar,0.13418225944042206
oral,onion,clear,True,oral,True,onion,0.001239087781868875,0.02816038765013218,0.02816038765013218,0.0201111862892285,0.03556014597415924,0.03556014597415924,0.5655813217163086,dissimilar,0.0001419857144355774
oral,onion,noisy,True,oral,False,empty,0.0012138593010604382,0.0065084947273135185,0.018377861008048058,0.019233009504154325,0.02304896153509617,0.02304896153509617,0.5264197587966919,dissimilar,0.0001419857144355774
orange,opening,clear,True,orange,True,opening,0.0013766083866357803,0.13332070410251617,0.13332070410251617,0.03777438996825367,0.07444082200527191,0.07444082200527191,0.5365341901779175,dissimilar,0.027890976518392563
orange,opening,noisy,True,orange,False,chimney,0.0012356569059193134,0.024390283972024918,0.025272293016314507,0.020074338924139738,0.025964943692088127,0.025964943692088127,0.5900397896766663,dissimilar,0.027890976518392563
orchid,oral,clear,True,orchid,True,oral,0.0012415630044415593,0.030143139883875847,0.030143139883875847,0.018632588759995995,0.032485488802194595,0.032485488802194595,0.7027867436408997,dissimilar,0.026344500482082367
orchid,oral,noisy,True,orchid,False,angel,0.0012057176791131496,0.0005651885294355452,0.029490452259778976,0.018154150457121432,0.025076936930418015,0.025076936930418015,0.6129571199417114,dissimilar,0.026344500482082367
order,orange,clear,False,parade,True,orange,0.0012770036701112986,0.058307018131017685,0.058307018131017685,0.026178976672701536,0.048058949410915375,0.048058949410915375,0.568520188331604,dissimilar,0.0698331817984581
order,orange,noisy,False,parade,False,boredom,0.001206006039865315,0.0003528253873810172,0.013777735643088818,0.021007742850109933,0.026079680770635605,0.026079680770635605,0.5192716717720032,dissimilar,0.0698331817984581
organ,orchid,clear,True,organ,True,orchid,0.0012739043449983,0.0558626689016819,0.0558626689016819,0.016050259526818992,0.03430449590086937,0.03430449590086937,0.8258832097053528,dissimilar,0.1976374089717865
organ,orchid,noisy,True,organ,False,kernel,0.0012058463180437684,0.00025344814639538527,0.021439991891384125,0.019073701723478734,0.024885116145014763,0.024885116145014763,0.5777051448822021,dissimilar,0.1976374089717865
other,order,clear,True,other,False,parade,0.0012402836000546813,0.02909327857196331,0.031441058963537216,0.019554497921839355,0.033332474529743195,0.033332474529743195,0.7403783202171326,dissimilar,0.113920196890831
other,order,noisy,True,other,False,coffee,0.0012059014989063144,0.0015112048713490367,0.015021399594843388,0.02203046610299498,0.028749223798513412,0.028749223798513412,0.5945780873298645,dissimilar,0.113920196890831
outbreak,organ,clear,True,outbreak,True,organ,0.001283926540054381,0.06366191804409027,0.06366191804409027,0.028344211812131107,0.04852902889251709,0.04852902889251709,0.474891722202301,dissimilar,0.0825139507651329
outbreak,organ,noisy,True,outbreak,False,record,0.0012220593634992838,0.01333423051983118,0.017829427495598793,0.021712520957924426,0.027850687503814697,0.027850687503814697,0.5741099715232849,dissimilar,0.0825139507651329
